10000
2
2
1.260416 0.051921
0.308062 0.871490
0.839512 0.783011
-0.411768 0.723206
1.500677 1.175415
0.000057 0.765110
0.871138 1.399167
-0.056811 0.787125
0.981511 1.322673
0.901151 0.400331
0.250962 0.334189
0.337074 0.935908
1.122664 0.204875
0.914702 0.342823
0.142927 0.431322
0.896372 0.307127
0.004712 0.650770
0.700507 0.478943
0.042217 1.114982
-0.089144 0.978247
1.473246 0.376851
0.834371 0.492855
0.284151 0.498790
-0.286269 0.823358
1.393282 1.024251
0.616786 0.599604
0.236146 1.070256
0.585090 0.753505
0.606036 0.609038
0.616770 0.778607
0.784991 0.231744
-0.012337 0.787367
0.922351 1.328227
-0.077765 0.727287
0.926941 1.500753
0.545021 0.830346
0.873592 0.232716
-0.275722 0.907965
1.544572 0.642089
0.709926 0.558340
0.222770 0.887341
0.659410 0.651961
0.396039 0.767357
0.063330 0.725621
0.728897 1.509685
0.926179 0.343190
0.197969 0.313778
0.478826 0.738726
0.501476 0.988454
0.661000 0.568761
0.199039 1.022987
-0.029387 0.807061
0.976460 1.261464
0.672434 0.643607
0.389309 0.748377
0.707981 0.688110
0.611533 0.319265
0.554333 0.519263
0.044572 1.416345
0.705458 0.699956
0.669941 0.223086
-0.225256 0.921387
1.488309 0.644518
0.476199 0.602133
0.206070 1.391173
0.955383 0.266650
0.144786 0.254781
0.883940 0.372227
0.111626 0.573873
0.870917 0.479881
0.397502 0.212229
-0.015901 0.936606
1.230174 0.715195
0.579660 0.736900
0.549031 0.710471
-0.311258 0.675780
1.270687 1.463471
0.363927 0.916105
1.023603 0.338111
-0.157983 0.739141
1.067501 1.427731
0.375175 0.683854
0.392896 1.352235
0.387037 0.836919
0.740257 0.794754
-0.011541 0.800750
0.943096 1.284223
0.019138 0.934623
1.187276 0.726093
-0.358887 0.802441
1.494404 0.993904
0.184119 0.775918
0.690098 1.295432
-0.053593 0.850046
1.082249 1.103024
-0.487800 0.545732
1.550604 1.499191
0.006232 0.974275
1.337171 0.454457
0.291484 0.872057
0.844186 0.808072
0.837139 0.443997
0.162474 0.650354
-0.018193 0.772015
0.905904 1.376906
0.253463 0.801058
0.691211 1.146285
-0.295467 0.792894
1.365436 1.124128
-0.203590 0.825204
1.257769 1.109823
0.380808 0.924532
1.165085 0.029990
-0.211816 0.891371
1.391774 0.824648
0.710692 0.701639
0.727786 0.102406
0.061278 0.925141
1.120641 0.768030
-0.011756 0.859841
1.048788 1.071360
0.384888 0.645872
0.313460 1.439845
-0.359136 0.675997
1.360125 1.398038
0.567034 0.816436
0.854432 0.218647
0.061489 0.710333
0.707404 1.554087
0.725086 0.597055
0.338557 0.700612
0.571398 0.720294
0.495951 0.808425
-0.149193 0.929051
1.384663 0.690719
0.162371 0.789410
0.734397 1.267083
0.728491 0.664798
0.573589 0.332253
-0.118106 0.985681
1.569409 0.241281
0.085145 0.880998
0.990369 0.968161
0.999998 0.001625
0.000935 0.001381
-0.179662 0.821818
1.214779 1.142495
0.639269 0.698216
0.501363 0.656159
-0.030779 0.859967
1.072059 1.069024
0.441522 0.657362
0.322425 1.313845
-0.153091 0.780691
1.113570 1.301731
0.975448 0.210678
0.148517 0.128393
-0.108662 0.873490
1.200096 0.988929
0.863543 0.475843
0.335918 0.335439
0.865829 0.399932
0.127330 0.610762
-0.456269 0.577035
1.495649 1.488400
0.664291 0.717407
0.612381 0.422882
0.251143 0.942328
1.087256 0.446161
-0.213939 0.787870
1.220298 1.231293
0.617650 0.755115
0.663598 0.443209
0.951201 0.308445
0.304683 0.017775
0.341708 0.629604
0.301316 1.544463
0.413697 0.684512
0.383360 1.287623
0.822384 0.478589
0.214343 0.625403
0.464177 0.874851
0.944064 0.277843
0.144110 0.981817
1.301177 0.247764
-0.178311 0.963307
1.551848 0.403960
0.898979 0.430672
0.366937 0.159652
0.584165 0.655865
0.344649 0.997012
-0.118610 0.802709
1.093286 1.248422
-0.094615 0.824775
1.093656 1.182716
0.018999 0.878576
1.051681 0.994989
0.756160 0.472490
0.088657 0.939677
0.795781 0.552582
0.356583 0.500735
0.368663 0.924989
1.099297 0.184470
-0.036864 0.915092
1.197843 0.826433
0.211854 0.869821
0.870082 0.923611
0.408809 0.746844
0.517839 1.104253
0.931234 0.341706
0.224695 0.253978
0.103345 0.773446
0.762347 1.351239
-0.130011 0.896504
1.277475 0.874676
0.156151 0.956699
1.160813 0.496383
0.740638 0.537405
0.212579 0.830242
0.520714 0.728181
0.488107 0.923815
0.383435 0.861844
0.813804 0.676774
0.734360 0.615241
0.406589 0.581550
0.532141 0.773707
0.617351 0.701935
0.472896 0.828506
0.747536 0.609204
0.875839 0.478678
0.438713 0.122936
0.696672 0.689493
0.580789 0.398860
-0.013412 0.862138
1.055236 1.062230
0.159810 0.825357
0.807289 1.144495
-0.220218 0.703449
1.132179 1.484014
0.080254 0.735177
0.723662 1.476805
0.605456 0.712918
0.505105 0.723248
0.205540 0.843420
0.812330 1.038855
0.397792 0.795022
0.631198 0.951337
-0.096092 0.988372
1.549595 0.236238
0.236734 0.934235
1.052588 0.540067
0.279062 0.873377
0.850916 0.821224
0.253669 0.967220
1.302565 0.023484
0.519188 0.704542
0.430728 1.009989
-0.005971 0.751204
0.857869 1.441752
0.275140 0.669166
0.418795 1.523809
0.391914 0.683902
0.387568 1.325713
0.114616 0.929579
1.090170 0.715893
0.266645 0.963639
1.283500 0.034689
0.587308 0.614156
0.252504 1.110474
0.109010 0.935442
1.111851 0.685870
0.054406 0.828939
0.914865 1.180784
-0.434204 0.735853
1.557496 1.092770
0.426376 0.711856
0.439056 1.184165
0.963169 0.268877
0.268887 0.006682
0.665110 0.744106
0.778630 0.125533
0.431642 0.623972
0.256167 1.418902
-0.202486 0.807928
1.229921 1.172881
0.770908 0.636928
0.685536 0.009962
0.222725 0.890807
0.918582 0.814424
0.784188 0.461876
0.105007 0.854549
0.699547 0.694389
0.612189 0.339018
0.401057 0.784679
0.605965 0.984672
-0.018282 0.848596
1.035239 1.114197
0.471731 0.854276
0.846127 0.440277
-0.002839 0.957638
1.281663 0.584194
0.239596 0.940433
1.077726 0.487212
0.992070 0.095738
0.014683 0.163044
0.116942 0.811624
0.818322 1.218750
0.924012 0.379892
0.346651 0.086832
0.964395 0.232768
0.110953 0.251758
0.193889 0.953398
1.136885 0.466561
0.835852 0.408674
0.079486 0.750533
0.394468 0.828659
0.718108 0.816796
0.677909 0.725649
0.701344 0.236109
0.357006 0.708302
0.449157 1.309545
0.021845 0.898529
1.092705 0.907568
0.230384 0.938499
1.069971 0.520208
0.463153 0.543866
0.090282 1.550192
0.657507 0.753448
0.851989 0.002603
0.201395 0.979239
1.344904 0.046111
0.518163 0.768609
0.593055 0.769143
0.071304 0.833211
0.905050 1.160754
0.075224 0.909500
1.067093 0.842366
0.983881 0.150831
0.055901 0.192433
-0.104665 0.983533
1.528944 0.295743
0.452905 0.761395
0.551850 0.964666
0.492252 0.864833
0.954434 0.197815
-0.034348 0.731365
0.868434 1.498584
0.272664 0.742592
0.560656 1.316487
-0.158918 0.966400
1.530352 0.406859
0.705198 0.629029
0.395099 0.666545
-0.304615 0.697886
1.277133 1.410440
0.459463 0.687390
0.384195 1.194775
0.116381 0.930437
1.091478 0.709766
0.513292 0.698085
0.414094 1.045370
0.927454 0.336131
0.183109 0.329180
0.746131 0.519438
0.178561 0.859186
0.979672 0.145818
0.009549 0.276420
0.269752 0.903610
0.941471 0.678440
0.672602 0.532319
0.129601 1.079788
0.252514 0.750643
0.589536 1.313510
0.414724 0.590705
0.194209 1.528929
0.992015 0.109223
0.046551 0.126218
0.155511 0.808064
0.776358 1.208629
-0.090930 0.976537
1.467172 0.392943
0.321859 0.757493
0.564949 1.208122
0.162812 0.815706
0.785328 1.176922
-0.017206 0.859903
1.055423 1.070758
0.346044 0.937784
1.188732 0.057126
0.846622 0.503217
0.362181 0.348194
0.151300 0.858254
0.883733 1.025136
0.292604 0.911950
0.968569 0.583497
0.844987 0.502679
0.353117 0.367082
0.399525 0.907465
1.025748 0.260638
0.270832 0.954458
1.168836 0.250947
0.718830 0.486267
0.074831 1.039857
0.432333 0.594119
0.196263 1.490932
0.279960 0.837845
0.760549 0.975536
0.120649 0.992595
1.435747 0.028187
0.060262 0.841384
0.932339 1.133913
0.680005 0.731994
0.780029 0.084343
0.415200 0.818752
0.693715 0.815518
0.301706 0.952020
1.212567 0.102661
0.077421 0.715489
0.695533 1.534951
0.527906 0.809937
0.734726 0.516880
0.235849 0.800367
0.700465 1.167532
0.889198 0.437401
0.322549 0.269202
0.181292 0.717218
0.585153 1.476117
-0.141636 0.969729
1.515585 0.400486
0.973871 0.205287
0.110482 0.194541
0.575073 0.808434
0.826770 0.251458
0.622744 0.778062
0.813213 0.165224
-0.038916 0.957605
1.321945 0.578936
0.583728 0.771137
0.665846 0.514008
-0.002732 0.899135
1.120836 0.905997
-0.318016 0.764335
1.369552 1.191050
-0.246243 0.816398
1.314125 1.099229
0.165667 0.723414
0.611134 1.469074
0.315690 0.906435
0.951278 0.568760
0.335207 0.874780
0.847452 0.714826
0.670224 0.718026
0.630977 0.377683
0.846701 0.421205
0.130511 0.662214
0.551049 0.803393
0.742013 0.455164
0.930858 0.323879
0.164885 0.339899
-0.094359 0.910542
1.259808 0.828499
-0.122581 0.768929
1.050581 1.356607
0.498863 0.685567
0.382882 1.117723
0.721327 0.626082
0.414161 0.601335
0.826161 0.438904
0.127243 0.722194
0.444765 0.678351
0.365787 1.249337
0.714883 0.699239
0.771800 0.005072
0.511184 0.700025
0.418019 1.044091
0.678771 0.719648
0.667889 0.293464
-0.047618 0.993323
1.513424 0.210548
-0.301867 0.671716
1.250127 1.486043
0.653507 0.602491
0.268850 0.951905
0.896722 0.351050
0.100222 0.545839
0.601077 0.697750
0.459408 0.800569
-0.295353 0.735808
1.297221 1.310576
0.164470 0.952620
1.141094 0.517474
-0.162023 0.864350
1.259911 0.992371
0.994096 0.103512
0.071221 0.065063
0.547941 0.615348
0.240827 1.204903
0.803462 0.443983
0.096967 0.815720
-0.060936 0.983153
1.459505 0.346385
0.922187 0.380387
0.321327 0.139789
-0.070577 0.847043
1.099072 1.109707
0.543204 0.814402
0.776964 0.411201
0.148459 0.944574
1.117734 0.594336
0.863985 0.469600
0.315172 0.365379
0.461078 0.810856
0.685018 0.737486
-0.375821 0.613703
1.352750 1.535042
0.748134 0.663003
0.698249 0.053789
0.661589 0.749455
0.822739 0.049698
-0.068696 0.891343
1.183083 0.929265
0.018706 0.966504
1.292594 0.517701
0.644904 0.645597
0.364547 0.842777
0.518664 0.796139
0.676414 0.633944
-0.488754 0.535814
1.550886 1.518818
-0.335440 0.700560
1.336010 1.362688
0.816349 0.565732
0.489468 0.233091
-0.419062 0.769816
1.567024 1.004561
0.076946 0.739900
0.735250 1.463848
-0.123540 0.792271
1.085063 1.280838
0.240430 0.867809
0.850641 0.899762
0.402764 0.617032
0.250096 1.484796
0.156748 0.980105
1.290148 0.244124
0.910419 0.316317
0.064520 0.539747
0.966464 0.245378
0.172818 0.151642
0.672936 0.739491
0.814887 0.035194
0.012379 0.781864
0.881977 1.345978
0.195944 0.840382
0.811957 1.059541
-0.115455 0.845424
1.157952 1.097139
0.971492 0.183411
0.035813 0.301567
0.233810 0.934525
1.053990 0.543294
0.971092 0.211699
0.104129 0.221028
-0.049401 0.983645
1.446888 0.348177
0.440078 0.780409
0.597083 0.920511
0.959876 0.279659
0.262814 0.041374
-0.093609 0.820723
1.085619 1.197487
0.378560 0.923585
1.121070 0.121461
-0.061624 0.744700
0.926470 1.453777
-0.212906 0.919058
1.460366 0.676143
0.097580 0.788329
0.794775 1.305734
-0.301692 0.837755
1.443933 0.945050
0.023782 0.917653
1.137000 0.815772
0.618366 0.775652
0.770974 0.253557
-0.361691 0.824088
1.533279 0.902203
0.605655 0.684733
0.429222 0.834764
-0.043618 0.864776
1.097293 1.047799
0.757966 0.500965
0.153047 0.861953
0.075061 0.862254
0.959345 1.049238
0.303954 0.848093
0.777741 0.897840
0.277197 0.898755
0.925023 0.693213
0.744868 0.545398
0.237531 0.788971
0.386635 0.921898
1.148824 0.049726
0.808718 0.432511
0.081079 0.820055
0.861873 0.506376
0.503664 0.055071
0.888750 0.450614
0.385069 0.168359
0.463345 0.780347
0.601566 0.866812
0.135009 0.876676
0.938030 0.959930
-0.397305 0.719301
1.469090 1.212702
0.346310 0.860780
0.806052 0.764477
0.001843 0.853869
1.021218 1.094838
0.483569 0.791797
0.640159 0.764741
0.217406 0.819992
0.753641 1.115972
0.480445 0.850118
0.839117 0.434556
0.379697 0.899005
0.951177 0.439986
0.045065 0.913341
1.104850 0.833291
-0.086285 0.979163
1.473806 0.369770
0.389573 0.802326
0.649515 0.938514
-0.279509 0.695949
1.229937 1.445529
-0.115182 0.790785
1.070484 1.289902
0.523759 0.832660
0.828458 0.361707
0.453412 0.610743
0.225699 1.412964
0.537450 0.686573
0.394933 1.023397
0.546452 0.501618
0.007564 1.470165
0.349396 0.698527
0.432524 1.348946
0.275035 0.679471
0.438140 1.496075
0.624408 0.775125
0.796111 0.193129
0.303890 0.795559
0.654198 1.103439
0.715164 0.693828
0.685639 0.169236
0.283981 0.955623
1.203505 0.156869
0.549668 0.791452
0.693138 0.541259
0.403648 0.723095
0.466627 1.190069
0.679194 0.687543
0.531730 0.519554
0.773400 0.460998
0.087346 0.900354
0.597142 0.786348
0.762286 0.318058
0.422403 0.584566
0.179816 1.530502
-0.160020 0.912387
1.358125 0.772582
0.285340 0.754596
0.577102 1.264353
0.921335 0.368124
0.254789 0.250667
0.971753 0.204982
0.090671 0.234444
0.488525 0.821349
0.735292 0.597858
-0.141632 0.934355
1.388120 0.666227
0.348956 0.799132
0.647558 1.023051
0.861058 0.506309
0.484320 0.094472
-0.306027 0.697411
1.279282 1.410036
-0.417240 0.634967
1.444335 1.415630
0.223098 0.965578
1.209586 0.268286
0.602566 0.797688
0.899190 0.049329
-0.092576 0.912378
1.261770 0.820293
-0.000339 0.976394
1.353432 0.435422
-0.226721 0.866473
1.365798 0.921841
0.254143 0.762239
0.611310 1.275322
0.005105 0.739681
0.825721 1.476347
0.395137 0.806477
0.659794 0.910846
-0.225911 0.736240
1.176754 1.383532
0.769014 0.621787
0.531062 0.297742
-0.135541 0.833838
1.167300 1.129276
0.131976 0.989601
1.380984 0.114462
-0.179563 0.749782
1.115444 1.380824
0.803019 0.591767
0.564512 0.141141
0.791891 0.519156
0.252944 0.654702
0.670188 0.543478
0.151470 1.059805
0.038914 0.802008
0.883748 1.277131
-0.330227 0.753762
1.379460 1.208508
-0.099643 0.755635
0.997778 1.408257
-0.176229 0.911005
1.379808 0.764146
0.850894 0.436609
0.177611 0.592951
0.357359 0.779704
0.601017 1.080045
0.966762 0.248466
0.191228 0.120671
0.767815 0.525557
0.225098 0.750276
0.262850 0.946767
1.113047 0.373880
0.136199 0.707381
0.614129 1.532910
0.041380 0.859267
0.987664 1.070025
-0.135069 0.950214
1.427368 0.569257
-0.318072 0.746731
1.349649 1.247649
0.742995 0.666805
0.673673 0.115471
0.368053 0.852603
0.783247 0.760066
0.418750 0.823645
0.708013 0.784860
-0.237684 0.704382
1.163581 1.465307
0.827535 0.549600
0.471430 0.229644
0.970370 0.233255
0.172817 0.126170
-0.259856 0.912784
1.527562 0.641164
0.309665 0.658047
0.374494 1.512928
0.104531 0.982377
1.309218 0.311143
0.925639 0.345846
0.203389 0.308359
0.497440 0.749454
0.532687 0.904275
0.364753 0.818459
0.691571 0.919975
0.542500 0.790171
0.679962 0.578371
0.426297 0.782355
0.600542 0.942686
0.698006 0.706537
0.674614 0.233715
-0.184997 0.685119
1.052742 1.563572
0.149505 0.938556
1.096520 0.632622
-0.316576 0.734596
1.334043 1.287310
0.029302 0.956663
1.246242 0.587870
0.859341 0.355156
0.015092 0.753635
0.051710 0.872306
1.003830 1.015512
-0.056428 0.807493
1.013003 1.255121
0.616846 0.736642
0.592762 0.561830
0.619481 0.740860
0.611826 0.525128
0.356966 0.927189
1.089487 0.227604
0.481149 0.719977
0.457927 1.047495
-0.017841 0.969446
1.342034 0.494328
0.681195 0.573092
0.226418 0.946011
0.557643 0.501053
0.008778 1.446436
0.492066 0.775967
0.599973 0.811366
0.716988 0.665963
0.541070 0.414900
0.351394 0.711121
0.457101 1.309491
0.675271 0.561677
0.195392 0.996858
0.848327 0.395488
0.076494 0.719497
0.749881 0.650204
0.591902 0.244845
-0.120503 0.857876
1.187295 1.046108
0.649630 0.486116
0.018112 1.248596
0.435210 0.871820
0.881082 0.453417
0.598535 0.761366
0.652760 0.503615
0.165872 0.828237
0.808317 1.129646
0.064848 0.981320
1.322679 0.364260
0.498031 0.817566
0.730431 0.586471
0.989017 0.135956
0.078607 0.116004
0.652672 0.623678
0.318007 0.889358
-0.063514 0.943298
1.306155 0.663744
0.021302 0.973398
1.318760 0.460312
0.811292 0.514788
0.284622 0.561600
-0.314719 0.837572
1.467297 0.925858
0.548662 0.756592
0.579687 0.727371
-0.115399 0.728186
0.986194 1.483542
0.778808 0.626009
0.637408 0.079296
0.350813 0.820612
0.698769 0.936080
-0.217626 0.747336
1.175444 1.357437
0.955596 0.283027
0.205811 0.164273
-0.101899 0.786761
1.045063 1.309067
0.121682 0.860619
0.913081 1.034516
0.013365 0.999800
1.542573 0.029713
-0.029201 0.987902
1.447446 0.305801
-0.323066 0.857985
1.520096 0.821640
0.453922 0.712032
0.437931 1.130651
-0.011189 0.791479
0.927490 1.314885
-0.222151 0.839789
1.311130 1.036549
-0.071352 0.872245
1.147385 1.010064
0.516803 0.752714
0.549039 0.840182
0.261469 0.931925
1.043240 0.508041
-0.133028 0.930790
1.365317 0.694874
-0.086245 0.972668
1.441940 0.434588
-0.016223 0.995632
1.495010 0.184157
0.203922 0.765190
0.653463 1.313776
-0.194407 0.946244
1.511947 0.522963
0.289993 0.865411
0.826524 0.841878
-0.320413 0.672524
1.285080 1.460668
0.326027 0.926097
1.041270 0.382062
-0.328157 0.829629
1.478793 0.937331
0.906836 0.374824
0.197973 0.387945
0.023569 0.987872
1.392865 0.308156
0.484529 0.626593
0.255974 1.313181
0.118827 0.874535
0.946256 0.978987
-0.233892 0.831804
1.317393 1.055022
0.207753 0.746488
0.615054 1.368609
0.416720 0.904501
1.048268 0.181594
0.743553 0.436703
0.000063 1.061961
0.210092 0.913091
0.987643 0.714001
0.599624 0.799881
0.902180 0.050689
0.266411 0.736113
0.551966 1.343160
0.392214 0.774419
0.582510 1.038965
0.578967 0.813991
0.905454 0.094185
0.176533 0.959906
1.169408 0.439027
0.665602 0.733415
0.695272 0.277120
0.503414 0.571777
0.144200 1.409389
-0.392270 0.802319
1.558889 0.933303
0.709417 0.479630
0.051842 1.085313
0.316226 0.844409
0.765311 0.894317
-0.166352 0.927535
1.407000 0.682515
0.319548 0.934155
1.081641 0.319120
0.551875 0.806438
0.756684 0.427952
-0.106602 0.975843
1.487732 0.383746
-0.276078 0.888763
1.497381 0.749194
0.420768 0.594327
0.199629 1.510220
0.052821 0.984040
1.346417 0.341507
0.662313 0.478415
0.011008 1.229108
0.490229 0.539470
0.079158 1.508051
0.101500 0.894556
1.007468 0.900695
0.945393 0.309830
0.215346 0.202700
-0.109322 0.916827
1.295321 0.788310
0.132230 0.912824
1.030266 0.793345
0.603249 0.792129
0.826953 0.185978
-0.315331 0.805632
1.418518 1.050713
0.704830 0.643250
0.436031 0.607439
0.237118 0.758209
0.614957 1.305484
0.883445 0.458426
0.381706 0.193906
-0.071718 0.870284
1.144021 1.017994
0.436071 0.653881
0.316070 1.333127
0.989595 0.117659
0.035432 0.165817
0.803714 0.525167
0.295277 0.567006
-0.183300 0.824534
1.224685 1.129723
0.060801 0.895631
1.046722 0.912584
0.774737 0.620182
0.551621 0.246857
0.822720 0.552805
0.458815 0.265637
0.551505 0.665319
0.351382 1.054556
0.181429 0.745484
0.635803 1.392527
0.368573 0.890946
0.910060 0.536973
0.279956 0.805526
0.686816 1.098990
-0.287597 0.760114
1.310488 1.244043
0.015051 0.975419
1.333713 0.443309
0.845346 0.517375
0.415730 0.266974
0.624058 0.779263
0.838070 0.114957
-0.460617 0.692134
1.568810 1.178366
0.940921 0.313128
0.191984 0.258552
0.239361 0.785550
0.667756 1.214543
0.735052 0.589897
0.335472 0.681613
0.528840 0.525095
0.051958 1.459775
0.909976 0.358940
0.166572 0.418282
0.154173 0.797573
0.757200 1.245296
0.828699 0.534130
0.404519 0.336018
0.704013 0.646242
0.443694 0.597888
0.367015 0.649089
0.326919 1.458528
-0.100357 0.879317
1.200188 0.968495
0.362180 0.890239
0.904547 0.559728
-0.010549 0.987889
1.426044 0.310861
0.566134 0.583612
0.179238 1.242721
0.443715 0.896053
1.096671 0.028669
0.299970 0.949710
1.174907 0.179902
-0.297873 0.818177
1.405806 1.028288
0.634968 0.713644
0.543324 0.600693
0.798647 0.544036
0.337798 0.520392
0.552991 0.511130
0.027937 1.436286
0.026639 0.952261
1.233813 0.618031
-0.180255 0.773479
1.146655 1.306197
0.089573 0.990783
1.378840 0.203590
0.212209 0.707392
0.539451 1.479799
0.638205 0.719838
0.568929 0.553015
0.755535 0.490539
0.126693 0.898325
-0.241771 0.750128
1.219556 1.326069
0.122867 0.791468
0.774867 1.283838
0.204904 0.919552
1.009605 0.683886
0.651332 0.708824
0.553414 0.548455
0.296892 0.689354
0.442249 1.443748
0.002040 0.833825
0.983558 1.169584
0.536545 0.619785
0.247463 1.219594
0.567343 0.681396
0.395770 0.961418
-0.018134 0.969458
1.342407 0.494184
0.491128 0.865473
0.955742 0.197798
0.765988 0.634305
0.586946 0.209377
0.868318 0.486063
0.411333 0.197969
0.511452 0.655269
0.318585 1.178922
0.833483 0.425352
0.111448 0.720860
-0.124101 0.975197
1.513059 0.368628
0.568688 0.644011
0.310260 1.074340
0.546448 0.561141
0.127747 1.341832
0.940523 0.326395
0.239645 0.188773
-0.315253 0.666626
1.270969 1.483134
0.991836 0.118421
0.071503 0.094660
0.154993 0.981699
1.303325 0.221764
0.131137 0.975304
1.258471 0.357338
0.406121 0.793392
0.627085 0.941212
0.478476 0.877087
1.029196 0.084394
-0.464495 0.655388
1.549376 1.275966
0.780678 0.624433
0.649649 0.050012
0.428189 0.580260
0.169722 1.530689
-0.270510 0.820863
1.362068 1.054129
0.071738 0.979926
1.310624 0.374191
-0.016571 0.894494
1.126165 0.926311
0.849810 0.496149
0.349565 0.357768
0.880514 0.325594
0.002472 0.703425
0.143561 0.729322
0.643659 1.465562
0.832718 0.390588
0.035283 0.806602
0.233932 0.744797
0.591407 1.350116
-0.136933 0.876980
1.247012 0.957350
0.468292 0.747755
0.521196 0.980185
0.032872 0.874023
1.027101 1.012205
0.909838 0.414461
0.407024 0.040841
-0.140436 0.976673
1.550441 0.326332
0.109883 0.898021
1.008962 0.880156
0.769760 0.631278
0.592086 0.189581
0.682860 0.722529
0.705455 0.216323
0.202678 0.887718
0.920173 0.852315
0.087899 0.762147
0.759639 1.392668
0.879051 0.385148
0.128169 0.569560
0.898243 0.372750
0.158351 0.470000
-0.340255 0.672564
1.322089 1.434140
-0.341590 0.637680
1.300505 1.524142
-0.265039 0.765409
1.277497 1.253295
-0.094422 0.933777
1.319148 0.704848
0.014696 0.854997
1.008601 1.090017
-0.073015 0.930285
1.281392 0.735461
0.773991 0.552021
0.304159 0.630761
-0.238174 0.902530
1.461865 0.733890
0.495513 0.773379
0.594459 0.813037
0.369239 0.665168
0.357759 1.412566
-0.084767 0.990597
1.548566 0.215190
0.260943 0.816379
0.720180 1.082489
0.687891 0.653444
0.438276 0.642893
0.374488 0.926907
1.162282 0.049095
0.799541 0.581391
0.477416 0.302609
0.075684 0.973852
1.277355 0.431763
0.115866 0.941841
1.127456 0.641869
-0.192006 0.821214
1.233190 1.134575
0.146318 0.866701
0.906442 0.994218
0.310908 0.950440
1.254431 0.000433
0.296195 0.916541
0.986138 0.544173
0.397042 0.836787
0.741190 0.773158
0.454848 0.855462
0.831925 0.500376
0.113861 0.987590
1.347625 0.216773
0.569791 0.765378
0.626971 0.607762
0.195665 0.979680
1.329579 0.088176
0.205523 0.798609
0.717664 1.202495
0.253607 0.682329
0.459450 1.510981
-0.499999 0.500713
1.570796 1.569370
0.125870 0.954236
1.164929 0.549437
0.160525 0.974680
1.251272 0.312589
0.181628 0.892188
0.943631 0.852667
0.839939 0.519266
0.395358 0.316699
0.239191 0.888042
0.904188 0.807011
-0.072061 0.885201
1.174486 0.955075
-0.464413 0.663314
1.554515 1.254203
0.547842 0.828648
0.871443 0.230391
0.766942 0.501897
0.168092 0.822759
0.604102 0.668344
0.386888 0.897910
0.422339 0.750596
0.525220 1.066114
0.564368 0.549818
0.108961 1.326759
-0.064147 0.964050
1.376429 0.521619
0.573386 0.605691
0.228394 1.168790
0.202533 0.928547
1.039696 0.632691
0.193884 0.885361
0.918959 0.872503
0.271911 0.843011
0.776156 0.965257
-0.315507 0.827907
1.452719 0.964353
0.906902 0.420189
0.402726 0.062303
0.308677 0.913065
0.975016 0.539552
0.976234 0.170165
0.037961 0.269224
0.259901 0.908664
0.959322 0.665775
0.087416 0.835373
0.892900 1.147267
0.615032 0.735872
0.587436 0.574352
0.788731 0.610969
0.591054 0.136040
0.303510 0.896571
0.915955 0.656853
0.879663 0.402916
0.174054 0.510921
0.046591 0.902288
1.076254 0.885903
-0.196304 0.892686
1.369531 0.835444
-0.007310 0.998854
1.530801 0.094627
0.670021 0.737298
0.746669 0.172995
-0.369791 0.829619
1.558511 0.863176
0.362910 0.926468
1.097522 0.199864
0.701152 0.711488
0.746103 0.093222
0.112732 0.742653
