-1024.000732	3357.125977
-1023.999329	3338.767090
-1023.999512	3320.587402
-1023.999023	3302.588623
-1023.999207	3284.766113
-1024.000244	3267.119629
-1023.999573	3249.643555
-1023.999695	3232.338135
-1023.999634	3215.198486
-1023.999329	3198.223633
-1023.999146	3181.410645
-1023.999207	3164.756836
-1023.999939	3148.261230
-1023.999756	3131.918457
-1024.000244	3115.731201
-1023.999512	3099.692383
-1023.999268	3083.801270
-1023.999268	3068.057129
-1023.998962	3052.457275
-1024.000244	3037.000244
-1024.000000	3021.681885
-1023.999878	3006.501465
-1023.999084	2991.457520
-1023.999146	2976.548340
-1023.999451	2961.770508
-1024.000488	2947.125488
-1023.999817	2932.606445
-1023.999573	2918.214844
-1023.999878	2903.950684
-1023.999207	2889.808594
-1023.999451	2875.786133
-1023.999084	2861.887207
-1024.000244	2848.108643
-1023.999939	2834.443848
-1024.000000	2820.894287
-1023.999390	2807.459473
-1023.999146	2794.136963
-1023.998779	2780.926270
-1023.998413	2767.823730
-1023.999878	2754.833496
-1024.000488	2741.945801
-1024.000488	2729.165039
-1023.999878	2716.487549
-1023.999634	2703.914062
-1023.999207	2691.440918
-1023.998230	2679.066895
-1023.999573	2666.797363
-1023.999329	2654.620605
-1023.999084	2642.541260
-1023.999268	2630.555664
-1023.999390	2618.665283
-1023.999207	2606.867188
-1023.998169	2595.160645
-1023.999878	2583.551025
-1024.001343	2572.022461
-1024.000244	2560.586670
-1023.997803	2549.236328
-1023.996582	2537.972412
-1023.997375	2526.792480
-1023.993591	2515.696289
-1024.000977	2504.696533
-1024.000732	2493.764893
-1024.000366	2482.907959
-1023.999878	2472.154541
-1023.994873	2461.469727
-1023.998413	2450.860352
-1023.999329	2440.330078
-1024.001953	2429.875000
-1023.999939	2419.498047
-1023.999146	2409.195801
-1024.000488	2398.965332
-1023.999207	2388.811035
-1023.997803	2378.728271
-1024.000244	2368.715820
-1024.000000	2358.775391
-1023.999695	2348.905029
-1023.999756	2339.103760
-1023.999756	2329.369873
-1023.999390	2319.705322
-1023.999207	2310.106934
-1023.999451	2300.574707
-1024.000122	2291.107910
-1023.999878	2281.706055
-1023.999817	2272.368164
-1023.999573	2263.093750
-1023.999451	2253.881836
-1023.999390	2244.731689
-1023.999634	2235.643311
-1024.000000	2226.615479
-1023.999878	2217.647949
-1023.999329	2208.739258
-1023.999268	2199.888672
-1023.999939	2191.098633
-1023.999817	2182.364258
-1023.999512	2173.686035
-1024.000000	2165.065918
-1023.999817	2156.500977
-1023.999329	2147.991211
-1023.999512	2139.535645
-1023.999573	2131.134277
-1023.999817	2122.786621
-1023.999512	2114.491699
-1023.999878	2106.248779
-1023.999939	2098.058594
-1023.999817	2089.919434
-1024.000000	2081.830811
-1023.999878	2073.792480
-1023.999695	2065.803955
-1024.000244	2057.865723
-1024.000000	2049.974609
-1023.999756	2042.132690
-1023.999817	2034.338501
-1024.000000	2026.591797
-1023.999634	2018.891846
-1023.999695	2011.237915
-1024.000000	2003.630615
-1023.999756	1996.068726
-1024.000000	1988.551880
-1023.999573	1981.078979
-1023.999573	1973.651001
-1023.999878	1966.267090
-1024.000122	1958.927002
-1023.999817	1951.628418
-1024.000244	1944.373657
-1023.998962	1937.158203
-1023.999451	1929.987671
-1023.996216	1922.852295
-1023.999695	1915.769165
-1023.999573	1908.719482
-1023.999817	1901.712280
-1023.999695	1894.743530
-1023.999878	1887.814453
-1023.999817	1880.924316
-1024.000000	1874.073242
-1023.999634	1867.259521
-1024.000000	1860.485229
-1023.999878	1853.747803
-1023.999939	1847.047607
-1023.999756	1840.384399
-1023.999878	1833.758301
-1023.999817	1827.168335
-1023.999451	1820.613647
-1023.999756	1814.096191
-1023.999756	1807.612671
-1023.999451	1801.164551
-1023.999573	1794.750977
-1023.999390	1788.372070
-1024.000122	1782.027344
-1023.999939	1775.715942
-1023.999878	1769.438721
-1023.999756	1763.193848
-1023.999878	1756.982666
-1023.999878	1750.803711
-1024.000244	1744.657349
-1023.999878	1738.542480
-1023.999512	1732.459351
-1024.000122	1726.408936
-1023.999756	1720.388672
-1023.999268	1714.398193
-1023.999634	1708.440552
-1024.000244	1702.513184
-1024.000244	1696.615479
-1024.000122	1690.747192
-1023.999939	1684.908691
-1024.000000	1679.099609
-1023.999512	1673.319580
-1023.999512	1667.568481
-1023.999817	1661.847168
-1023.999390	1656.152588
-1023.999756	1650.487549
-1023.999634	1644.849365
-1023.999512	1639.239746
-1023.999878	1633.657471
-1023.999268	1628.101318
-1024.000244	1622.574463
-1023.999878	1617.072388
-1024.000122	1611.598511
-1023.999756	1606.149292
-1023.999634	1600.727295
-1024.000122	1595.331665
-1023.999756	1589.960205
-1023.999634	1584.615112
-1023.998840	1579.294189
-1023.999634	1574.001343
-1023.999268	1568.730591
-1023.998779	1563.484863
-1023.999878	1558.266602
-1023.999207	1553.068848
-1023.998657	1547.896362
-1023.996094	1542.745239
-1023.999573	1537.623535
-1024.000000	1532.524292
-1024.000000	1527.447632
-1024.000000	1522.391235
-1023.999817	1517.361572
-1023.999756	1512.353149
-1023.999939	1507.366333
-1023.999695	1502.403564
-1023.999390	1497.462036
-1023.999512	1492.543823
-1023.999573	1487.646240
-1023.999512	1482.771118
-1023.999878	1477.918213
-1024.000122	1473.085815
-1024.000122	1468.275024
-1023.999634	1463.484741
-1024.000122	1458.716431
-1023.999878	1453.968262
-1023.999756	1449.240967
-1023.999756	1444.533813
-1023.999634	1439.847290
-1023.999634	1435.180908
-1023.999634	1430.534180
-1023.999512	1425.908081
-1023.999268	1421.300903
-1023.999512	1416.713989
-1024.000244	1412.146851
-1024.000000	1407.598022
-1024.000122	1403.068481
-1023.999695	1398.557861
-1024.000122	1394.067383
-1024.000244	1389.594238
-1023.999390	1385.139282
-1023.999756	1380.704224
-1023.999634	1376.286499
-1023.999512	1371.887207
-1023.999512	1367.506226
-1023.999512	1363.142700
-1023.999268	1358.797119
-1023.999390	1354.469482
-1023.999756	1350.159180
-1024.000122	1345.866577
-1023.999878	1341.590942
-1024.000000	1337.332275
-1023.999939	1333.090576
-1023.999878	1328.866089
-1024.000122	1324.658569
-1023.999390	1320.467163
-1023.999939	1316.293213
-1023.999573	1312.134766
-1023.999634	1307.992920
-1023.999573	1303.866821
-1023.999268	1299.757202
-1024.000366	1295.664551
-1024.000366	1291.586792
-1023.999878	1287.524536
-1023.999878	1283.477905
-1023.999634	1279.447021
-1023.999634	1275.432007
-1024.000000	1271.432373
-1023.999512	1267.447144
-1023.999695	1263.477905
-1023.998901	1259.521484
-1023.999390	1255.582031
-1023.996033	1251.654175
-1023.999390	1247.747192
-1023.998962	1243.850098
-1024.000366	1239.971313
-1024.000122	1236.103882
-1024.000122	1232.251587
-1023.999756	1228.412720
-1024.000000	1224.588379
-1023.999268	1220.777954
-1023.999634	1216.981689
-1023.999634	1213.198730
-1023.999390	1209.430054
-1023.999146	1205.675171
-1023.999329	1201.933472
-1023.999146	1198.204834
-1023.998901	1194.489868
-1023.999512	1190.788452
-1024.000122	1187.101074
-1024.000000	1183.425293
-1024.000122	1179.762695
-1023.999756	1176.113647
-1024.000122	1172.476807
-1024.000000	1168.852905
-1023.999756	1165.241699
-1023.999512	1161.642944
-1023.999756	1158.057495
-1023.999207	1154.483765
-1023.999390	1150.922363
-1023.999146	1147.372925
-1023.998596	1143.835938
-1023.998718	1140.312256
-1024.000000	1136.800293
-1023.999512	1133.298462
-1023.999756	1129.810181
-1024.000244	1126.333008
-1023.999634	1122.867798
-1023.999939	1119.413330
-1023.999451	1115.971069
-1023.999207	1112.540161
-1023.999451	1109.120850
-1023.998596	1105.712646
-1023.999146	1102.315918
-1023.998962	1098.929810
-1023.998413	1095.555664
-1023.998169	1092.192261
-1024.000244	1088.842285
-1024.000366	1085.500244
-1024.000366	1082.168457
-1023.999512	1078.850464
-1023.999878	1075.540283
-1023.999512	1072.242188
-1023.998535	1068.954102
-1023.998840	1065.676147
-1023.997681	1062.409668
-1023.997192	1059.152710
-1023.997620	1055.905640
-1023.996521	1052.668213
-1023.995117	1049.443359
-1023.995361	1046.225464
-1024.000854	1043.025879
-1024.002441	1039.827759
-1023.999939	1036.642944
-1023.997375	1033.467285
-1023.997559	1030.296143
-1023.989319	1027.133789
-1023.999939	1024.000000
-1023.998840	1020.864014
-1023.997803	1017.737915
-1024.000610	1014.617554
-1023.999268	1011.510620
-1023.997559	1008.413208
-1023.999756	1005.322021
-1023.999268	1002.241699
-1024.000732	999.169678
-1023.999695	996.109131
-1023.999878	993.056152
-1023.999451	990.012939
-1023.999634	986.978516
-1023.999878	983.952637
-1024.000000	980.935181
-1024.000000	977.928101
-1023.999634	974.929199
-1023.999390	971.939209
-1023.999023	968.957764
-1023.999756	965.984375
-1024.000000	963.019409
-1024.000000	960.063965
-1023.999878	957.116455
-1024.000000	954.177612
-1023.999817	951.247314
-1024.000122	948.324951
-1023.999878	945.411377
-1023.999878	942.505493
-1023.999695	939.607910
-1024.000000	936.719360
-1023.999756	933.837891
-1023.999573	930.964355
-1023.999634	928.099609
-1023.999756	925.241943
-1023.999695	922.393066
-1024.000122	919.551636
-1024.000000	916.717896
-1023.999878	913.892212
-1023.999878	911.074097
-1023.999878	908.263306
-1023.999878	905.460938
-1023.999756	902.665894
-1023.999817	899.878296
-1024.000000	897.098022
-1023.999695	894.325439
-1024.000122	891.560181
-1023.999634	888.802246
-1024.000000	886.051880
-1023.999817	883.308472
-1024.000122	880.572266
-1024.000000	877.843628
-1023.999939	875.121826
-1024.000000	872.407715
-1024.000122	869.700317
-1023.999695	867.000000
-1023.999573	864.306274
-1023.999451	861.619873
-1023.999756	858.940552
-1024.000122	856.268311
-1023.999817	853.602173
-1024.000000	850.943604
-1023.999023	848.290649
-1023.999634	845.645630
-1023.996399	843.004150
-1024.000000	840.375000
-1023.999695	837.749390
-1023.999878	835.130737
-1023.999878	832.518311
-1023.999756	829.912842
-1023.999878	827.313354
-1023.999756	824.720459
-1023.999634	822.133423
-1023.999756	819.553711
-1023.999634	816.979980
-1023.999878	814.412354
-1023.999756	811.850952
-1023.999756	809.296143
-1024.000000	806.747070
-1023.999756	804.204224
-1024.000366	801.667969
-1023.999939	799.137329
-1023.999878	796.613037
-1023.999939	794.094604
-1023.999817	791.582153
-1024.000000	789.075562
-1023.999817	786.575073
-1023.999939	784.080322
-1023.999817	781.591431
-1023.999756	779.108398
-1023.999878	776.631226
-1024.000244	774.160034
-1023.999939	771.693848
-1024.000000	769.233887
-1024.000244	766.779907
-1023.999878	764.330933
-1023.999573	761.887207
-1023.999878	759.450195
-1024.000122	757.018311
-1024.000000	754.591553
-1023.999878	752.170532
-1023.999817	749.755005
-1024.000000	747.344604
-1023.999756	744.939819
-1023.999390	742.540405
-1024.000000	740.146362
-1023.999817	737.757446
-1023.999878	735.374146
-1023.999878	732.995728
-1024.000000	730.622803
-1024.000244	728.255127
-1023.999634	725.891968
-1024.000122	723.534912
-1023.999634	721.182007
-1024.000122	718.834961
-1023.999878	716.492310
-1023.999756	714.155029
-1024.000244	711.822998
-1023.999756	709.495361
-1023.999878	707.172974
-1023.998901	704.854858
-1024.000244	702.543091
-1023.999634	700.234863
-1023.999023	697.931641
-1024.000610	695.634521
-1023.999512	693.340576
-1023.998535	691.051514
-1023.996460	688.766357
-1023.999023	686.488770
-1023.999878	684.214966
-1023.999939	681.945312
-1023.999512	679.679565
-1023.999878	677.419678
-1023.999939	675.163574
-1023.999878	672.911865
-1023.999817	670.665283
-1023.999634	668.422729
-1023.999939	666.185059
-1023.999878	663.951538
-1023.999878	661.722656
-1023.999878	659.498169
-1024.000000	657.278076
-1024.000244	655.062256
-1023.999634	652.850586
-1024.000244	650.643799
-1024.000000	648.440796
-1024.000244	646.242432
-1023.999939	644.047974
-1023.999878	641.858032
-1023.999878	639.671997
-1023.999878	637.490356
-1023.999756	635.312744
-1024.000000	633.139404
-1023.999878	630.970215
-1023.999939	628.805176
-1023.999878	626.644043
-1023.999878	624.487061
-1023.999573	622.333862
-1024.000244	620.185303
-1024.000000	618.040283
-1023.999512	615.898804
-1023.999878	613.761963
-1023.999878	611.628784
-1023.999756	609.499634
-1023.999817	607.374268
-1023.999756	605.252686
-1023.999634	603.135010
-1023.999695	601.021240
-1023.999695	598.911133
-1024.000000	596.804932
-1024.000000	594.702393
-1023.999878	592.603638
-1024.000000	590.508789
-1023.999939	588.417480
-1024.000244	586.329956
-1023.999756	584.245728
-1024.000244	582.165649
-1023.999939	580.088867
-1024.000244	578.015747
-1023.999939	575.946289
-1023.999878	573.880249
-1024.000244	571.817993
-1024.000000	569.759155
-1023.999939	567.703735
-1023.999451	565.651611
-1023.999634	563.603394
-1023.999756	561.558472
-1024.000244	559.517334
-1023.999756	557.479004
-1024.000000	555.444580
-1023.998962	553.412720
-1023.999390	551.384888
-1023.996826	549.359253
-1023.999817	547.339355
-1023.999084	545.320923
-1024.000244	543.307007
-1024.000000	541.295410
-1024.000244	539.287598
-1023.999939	537.282471
-1024.000122	535.281006
-1023.999695	533.282349
-1024.000000	531.287354
-1023.999817	529.295166
-1024.000000	527.306274
-1023.999939	525.320557
-1023.999695	523.337891
-1024.000000	521.358276
-1023.999573	519.381836
-1024.000244	517.408691
-1024.000000	515.438477
-1023.999756	513.470947
-1023.999573	511.506714
-1023.999695	509.545532
-1023.999939	507.587402
-1023.999878	505.632080
-1023.999695	503.679565
-1023.999634	501.730347
-1023.999756	499.783936
-1023.999573	497.840210
-1024.000000	495.899780
-1023.999756	493.961914
-1023.999390	492.026855
-1023.999939	490.095215
-1024.000244	488.166016
-1023.999390	486.239136
-1023.999817	484.315796
-1024.000488	482.395508
-1024.000244	480.477417
-1024.000000	478.561768
-1023.999817	476.649292
-1023.999634	474.739502
-1023.999817	472.832642
-1023.999329	470.927979
-1024.000244	469.026733
-1023.999756	467.127319
-1023.999817	465.231079
-1023.999634	463.337158
-1023.999756	461.446289
-1023.999512	459.557739
-1023.998962	457.671631
-1024.000366	455.789185
-1023.999939	453.908203
-1024.000000	452.030029
-1023.999451	450.154053
-1023.999268	448.280762
-1023.998962	446.410156
-1023.998535	444.541992
-1024.000244	442.677246
-1023.999146	440.813110
-1023.999390	438.952881
-1023.999023	437.094727
-1023.998901	435.238892
-1023.997803	433.384766
-1023.996643	431.533936
-1024.000732	429.686401
-1023.999268	427.839355
-1023.995056	425.992920
-1024.000000	424.154663
-1024.000488	422.317017
-1024.000244	420.479126
-1024.000244	418.644409
-1023.999573	416.811401
-1023.999817	414.982178
-1024.000000	413.154663
-1023.999573	411.328735
-1024.000000	409.506226
-1024.000000	407.685669
-1023.999756	405.866089
-1023.999634	404.049805
-1023.999817	402.235718
-1023.999878	400.423706
-1023.999573	398.613647
-1023.999878	396.806152
-1023.999878	395.000610
-1023.999817	393.197021
-1023.999695	391.395508
-1023.999756	389.596313
-1023.999695	387.799194
-1024.000244	386.004395
-1024.000000	384.211426
-1024.000000	382.420410
-1024.000122	380.631470
-1024.000122	378.844604
-1024.000122	377.059937
-1023.999939	375.277222
-1023.999695	373.496338
-1024.000244	371.717651
-1024.000122	369.940796
-1023.999756	368.165771
-1023.999939	366.393066
-1023.999817	364.622192
-1023.999939	362.853271
-1023.999756	361.086182
-1023.999817	359.320923
-1023.999878	357.557617
-1023.999756	355.796265
-1023.999512	354.036499
-1023.999817	352.279175
-1023.999878	350.523315
-1023.999695	348.769287
-1023.999695	347.017334
-1023.999756	345.267090
-1024.000000	343.518555
-1023.999512	341.771851
-1023.999634	340.027100
-1023.999695	338.283936
-1024.000244	336.542480
-1024.000244	334.803101
-1023.999939	333.065063
-1024.000000	331.328979
-1024.000000	329.594604
-1024.000000	327.861816
-1023.999695	326.130859
-1023.999695	324.401611
-1023.999878	322.674194
-1024.000244	320.948364
-1023.999878	319.223877
-1024.000244	317.501221
-1023.998962	315.780029
-1023.999512	314.060791
-1023.996521	312.342163
-1023.999939	310.627075
-1023.999390	308.912231
-1023.999756	307.199463
-1023.999634	305.488037
-1023.999695	303.778320
-1023.999695	302.069946
-1023.999756	300.363403
-1023.999268	298.657959
-1023.999634	296.954468
-1023.999634	295.252319
-1023.999512	293.551758
-1023.999451	291.852539
-1023.999634	290.155029
-1024.000000	288.458740
-1023.999817	286.764038
-1024.000366	285.070923
-1024.000122	283.379028
-1024.000122	281.688599
-1024.000000	279.999756
-1023.999878	278.312134
-1024.000000	276.625977
-1023.999817	274.941284
-1023.999878	273.257812
-1023.999573	271.575806
-1023.999878	269.895264
-1023.999756	268.216064
-1024.000122	266.538208
-1023.999878	264.861694
-1023.999634	263.186523
-1024.000244	261.512817
-1024.000122	259.840088
-1023.999451	258.168579
-1023.999817	256.498779
-1023.999817	254.829956
-1023.999817	253.162598
-1023.999756	251.496338
-1023.999634	249.831299
-1023.999573	248.167847
-1023.999451	246.505249
-1023.999268	244.844116
-1024.000244	243.184082
-1023.999817	241.525391
-1024.000244	239.867676
-1024.000122	238.211182
-1023.999939	236.556152
-1024.000244	234.902100
-1023.999756	233.249023
-1024.000122	231.597412
-1023.999634	229.946777
-1024.000244	228.297607
-1023.999756	226.649170
-1023.999756	225.001953
-1024.000122	223.355957
-1023.999756	221.710693
-1023.999756	220.067139
-1023.998840	218.424072
-1024.000000	216.782715
-1023.999451	215.141846
-1023.998962	213.501953
-1024.000488	211.863770
-1023.999329	210.225830
-1023.998779	208.589600
-1023.996521	206.953857
-1023.998657	205.319092
-1023.999573	203.686279
-1023.999817	202.054199
-1023.998840	200.421875
-1023.999756	198.791992
-1024.000488	197.162598
-1023.999756	195.533691
-1024.000122	193.906250
-1023.999817	192.279785
-1024.000244	190.654053
-1023.999878	189.029053
-1023.999878	187.405273
-1024.000000	185.782227
-1024.000000	184.160156
-1024.000000	182.539307
-1023.999573	180.918945
-1024.000000	179.299561
-1023.999756	177.680908
-1023.999817	176.063232
-1023.999634	174.446289
-1023.999817	172.830566
-1023.999573	171.215332
-1023.999573	169.601074
-1023.999573	167.987793
-1023.999512	166.374756
-1023.999634	164.763184
-1023.999634	163.152100
-1023.999390	161.541748
-1023.999451	159.932129
-1023.999207	158.323486
-1023.999878	156.715576
-1023.999573	155.108154
-1023.998901	153.501709
-1024.000244	151.896240
-1024.000122	150.291260
-1024.000000	148.686768
-1024.000000	147.083496
-1023.999939	145.480225
-1024.000000	143.878174
-1023.999878	142.276855
-1023.999756	140.676025
-1023.999939	139.075684
-1023.999878	137.476562
-1023.999817	135.877441
-1023.999634	134.279541
-1023.999695	132.681885
-1023.999939	131.085449
-1023.999451	129.488770
-1024.000000	127.893555
-1023.999817	126.298340
-1023.999817	124.704102
-1023.999512	123.110352
-1023.999390	121.516602
-1023.999512	119.924316
-1023.999573	118.332520
-1023.999268	116.740723
-1023.999084	115.149902
-1023.998901	113.559570
-1023.999023	111.969727
-1023.999451	110.380859
-1024.000244	108.791504
-1024.000366	107.203613
-1023.999268	105.615234
-1023.999634	104.028320
-1023.997131	102.441406
-1024.000000	100.855469
-1023.999146	99.269043
-1024.000244	97.684082
-1023.999939	96.099121
-1024.000000	94.515137
-1023.999695	92.930664
-1023.999817	91.347168
-1023.999390	89.764648
-1023.999573	88.181641
-1023.999451	86.599609
-1023.999329	85.017578
-1023.999390	83.436035
-1023.999451	81.854980
-1023.999268	80.274414
-1023.998901	78.694336
-1023.999329	77.114746
-1023.999146	75.534668
-1023.998779	73.955566
-1023.998779	72.376465
-1023.998840	70.798340
-1023.998596	69.220215
-1023.998474	67.642578
-1023.998413	66.064941
-1024.000122	64.487305
-1024.000488	62.911133
-1024.000244	61.334961
-1024.000244	59.757812
-1024.000000	58.181641
-1023.999634	56.605469
-1024.000244	55.031250
-1024.000000	53.456055
-1023.999268	51.879883
-1023.999695	50.305664
-1023.999756	48.731445
-1023.999634	47.157227
-1023.999329	45.583008
-1023.999023	44.009766
-1023.998779	42.435547
-1023.998840	40.862305
-1023.998352	39.289062
-1023.998474	37.716797
-1023.998169	36.142578
-1023.997986	34.571289
-1023.997681	32.998047
-1023.997742	31.425781
-1023.997375	29.853516
-1023.996460	28.281250
-1023.996887	26.708984
-1023.996216	25.138672
-1023.995911	23.566406
-1023.995178	21.994141
-1024.000854	20.423828
-1024.000732	18.851562
-1024.000244	17.279297
-1024.000244	15.707031
-1023.999329	14.136719
-1023.999390	12.566406
-1023.998779	10.992188
-1023.998169	9.425781
-1023.997314	7.859375
-1023.995605	6.281250
-1023.993469	4.710938
-1023.988403	3.140625
-1023.973816	1.593750
-1024.000000	0.000000
-1023.999817	-1.593750
-1023.999878	-3.140625
-1023.999878	-4.710938
-1023.999878	-6.281250
-1023.999817	-7.859375
-1023.999939	-9.425781
-1023.999756	-10.992188
-1023.999939	-12.566406
-1023.999817	-14.136719
-1023.999817	-15.707031
-1023.999878	-17.279297
-1024.000000	-18.851562
-1023.999939	-20.423828
-1023.999634	-21.994141
-1024.000000	-23.566406
-1023.999878	-25.138672
-1023.999939	-26.708984
-1023.999939	-28.281250
-1023.999939	-29.853516
-1023.999878	-31.425781
-1023.999939	-32.998047
-1023.999817	-34.570312
-1023.999878	-36.142578
-1024.000000	-37.715820
-1024.000000	-39.289062
-1024.000000	-40.862305
-1023.999939	-42.434570
-1023.999634	-44.009766
-1024.000366	-45.583008
-1024.000000	-47.157227
-1023.999634	-48.731445
-1023.999939	-50.305664
-1023.999817	-51.879883
-1023.999939	-53.455078
-1023.999939	-55.030273
-1023.999878	-56.605469
-1024.000000	-58.181641
-1024.000000	-59.757812
-1023.999695	-61.333984
-1023.999817	-62.911133
-1023.999939	-64.487305
-1023.999939	-66.064941
-1024.000000	-67.642090
-1023.999817	-69.220215
-1024.000000	-70.797852
-1023.999878	-72.376953
-1024.000122	-73.955078
-1023.999939	-75.534668
-1024.000000	-77.114258
-1023.999939	-78.694336
-1023.999878	-80.274414
-1024.000000	-81.854980
-1024.000244	-83.435547
-1023.999878	-85.017578
-1023.999573	-86.599609
-1023.999695	-88.181641
-1023.999756	-89.764160
-1024.000244	-91.347168
-1023.999878	-92.930664
-1024.000000	-94.514648
-1023.999146	-96.099121
-1023.999634	-97.684082
-1023.996399	-99.269043
-1023.999939	-100.854980
-1023.999756	-102.440918
-1023.999756	-104.028320
-1024.000000	-105.615723
-1023.999939	-107.203125
-1024.000000	-108.791016
-1024.000000	-110.380371
-1023.999573	-111.969727
-1023.999878	-113.559570
-1023.999817	-115.149902
-1023.999939	-116.740723
-1023.999878	-118.332520
-1023.999939	-119.924316
-1023.999939	-121.517090
-1023.999695	-123.110352
-1024.000244	-124.704102
-1023.999939	-126.298340
-1023.999939	-127.893555
-1024.000000	-129.488770
-1023.999878	-131.085205
-1024.000000	-132.681885
-1023.999939	-134.279541
-1024.000000	-135.877686
-1023.999756	-137.476318
-1023.999939	-139.075684
-1023.999939	-140.676025
-1024.000122	-142.276855
